"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ILK",30.8024741292028,-0.199395403241046,0.520299148697017,-0.383232230420502,0.701547582476514,0.999211251908953
"TAF10",25.8834838897757,-0.587485189371652,0.537724815094638,-1.09253873520465,0.27459637440115,0.999211251908953
"TPP1",49.6419698502709,-0.542384544756173,0.448918854542507,-1.20820174797273,0.226969669592974,0.999211251908953
"SYT9",16.2069013425554,-0.425455668656707,0.730106172669036,-0.582731230858352,0.560074245615775,NA
"PPFIBP2",31.0445540864995,0.0462637075283212,0.547008978482441,0.084575773612839,0.93259865989969,0.999211251908953
"EIF3F",34.6382735516503,-0.243667411308956,0.499805544818596,-0.487524425919274,0.625886737421745,0.999211251908953
"TUB",6.22142526000911,-0.425837657610265,0.901547042932014,-0.472341028622705,0.636683389471192,NA
"RIC3",13.3568209236315,-0.0335613329211688,0.659126679114711,-0.050917879649851,0.959390958089504,NA
"LMO1",7.69655835260545,0.981401854032852,0.901442909379691,1.08870106339644,0.276285732720293,NA
"TRIM66",28.1763270159754,0.656014626901022,0.558002156456311,1.17564890979482,0.239735202334734,0.999211251908953
"RPL27A",95.5503526152579,-1.7472127543711,0.434462484985322,-4.02155034037089,5.78163483613756e-05,0.0103372665929198
"ST5",57.0577790870037,0.140854738130881,0.449122527144566,0.313622073304602,0.753808092724156,0.999211251908953
"AKIP1",11.7566315956842,-0.115598760301913,0.686100338252116,-0.16848666857738,0.866200430681977,NA
"TMEM9B",19.5654271359332,0.585879403248649,0.598236447433931,0.979344213749787,0.327409931214099,NA
"TMEM9B-AS1",16.264637374668,0.43000095493158,0.647605619419627,0.663985830322071,0.506699380155627,NA
"DENND5A",178.762192724597,-0.210384098734941,0.465499555835508,-0.451953382334234,0.651302566339302,0.999211251908953
"TMEM41B",28.9930370196655,0.330951854056296,0.524334781662166,0.631184246460178,0.527920061234501,0.999211251908953
"IPO7",77.4209617943043,-0.483034262047501,0.439047652886516,-1.1001864122762,0.271250909579565,0.999211251908953
"ZNF143",31.3824160110139,0.0111465372386458,0.511917505592373,0.0217740888265727,0.982628163406881,0.999211251908953
"SWAP70",156.070136276513,0.171676881892876,0.403173773411123,0.425813614909455,0.670243665299877,0.999211251908953
"SBF2-AS1",16.1599880541785,-0.212283248200128,0.632181877337124,-0.335794580341827,0.73702577737856,NA
"SBF2",475.747074174515,-0.177443410984609,0.356416461335658,-0.49785414040543,0.618586852680092,0.999211251908953
"AMPD3",73.0823291617412,0.00173892024264107,0.501350658820824,0.00346847104326343,0.997232566053829,0.999244653475337
"MTRNR2L8",25.2701828026706,-1.74979296191346,0.684709552581278,-2.55552585080336,0.0106027485158892,0.343874257680443
"RNF141",23.2944078184933,0.599697949797794,0.555971631353862,1.07864847049382,0.280744464996828,0.999211251908953
"MRVI1-AS1",4.56371523569116,0.147247490071532,1.02447059729909,0.14373032321253,0.885713425346606,NA
"LYVE1",30.7582222161198,-1.05346397551242,0.591032690235526,-1.78241236553703,0.0746820104845191,0.903715422457701
"CTR9",31.4662420491003,-0.696740092448731,0.505147837122647,-1.3792795717337,0.16780857250647,0.999211251908953
"EIF4G2",71.0187029775842,-0.377082517021279,0.419303792997904,-0.899306238861437,0.368489565160961,0.999211251908953
"ZBED5",62.3018443938148,0.139501011016985,0.460531616110066,0.302912994758744,0.761956167949021,0.999211251908953
"ZBED5-AS1",8.87728281846343,0.522977506503528,0.867890142624129,0.602584913480256,0.546784859109697,NA
"USP47",167.384795533272,0.0285945812488453,0.390689097543717,0.073190118251625,0.941654829791679,0.999211251908953
"DKK3",31.3418811285895,-0.266871932257521,0.533585776762359,-0.500148137150171,0.616970773406867,0.999211251908953
"MICAL2",31.4231267172797,-0.417814606760957,0.542141704549975,-0.770674167389095,0.4409000874726,0.999211251908953
"TEAD1",22.5833640252222,-0.0406681106246303,0.623635580997838,-0.065211337941238,0.948005733973507,0.999211251908953
"ARNTL",53.239222170237,0.22761651247022,0.468531458975191,0.485808387270474,0.627103027104941,0.999211251908953
"BTBD10",86.4561897601037,0.546498567675281,0.420726798266085,1.29893928774571,0.193964765400579,0.999211251908953
"FAR1",159.531705635128,-0.259223036304589,0.385071236176604,-0.673182029586086,0.500831492362582,0.999211251908953
"RRAS2",10.2371353001855,0.954237236578102,0.775013001266217,1.23125319835805,0.218228180237946,NA
"COPB1",55.8310154975737,-0.092400541913801,0.43932810819677,-0.210322399568424,0.83341605393155,0.999211251908953
"PSMA1",160.140822290922,1.04485108974198,0.405881990270046,2.57427310102329,0.0100450948803565,0.337269131642247
"PDE3B",491.997271964691,0.977365932679357,0.414562951705485,2.35758146901101,0.0183944185867199,0.464705001652554
"CYP2R1",19.3930333018481,-0.0136211340764258,0.583873434137009,-0.0233289156177458,0.981387906659324,NA
"CALCB",13.2635857928047,0.420087185699115,0.672795364512423,0.624390725408094,0.532371014499234,NA
"SOX6",69.3048223757595,0.617148598126498,0.464525062178487,1.32855823802542,0.183993757787865,0.999211251908953
"C11orf58",57.6447939791613,-0.0231761600359904,0.440179294875758,-0.052651636062373,0.958009474366554,0.999211251908953
